guessword$0_orig$GuessWord.java,4
guessword$1_artifice$GuessWord.java,5
guessword$test_0_orig_no_krakatau$GuessWord.java,0
guessword$test_0_orig_no_procyon$GuessWord.java,2
guessword$test_0_orig_pg_krakatau$GuessWord.java,0
guessword$test_0_orig_pg_procyon$GuessWord.java,2
guessword$test_1_artifice_no_krakatau$GuessWord.java,0
guessword$test_1_artifice_no_procyon$GuessWord.java,2
guessword$test_1_artifice_pg_krakatau$GuessWord.java,0
guessword$test_1_artifice_pg_procyon$GuessWord.java,2
hanoi$0_orig$Main.java,4
hanoi$1_artifice$Main.java,4
hanoi$test_0_orig_no_krakatau$Main.java,4
hanoi$test_0_orig_no_procyon$Main.java,4
hanoi$test_0_orig_pg_krakatau$Main.java,4
hanoi$test_0_orig_pg_procyon$Main.java,4
hanoi$test_1_artifice_no_krakatau$Main.java,4
hanoi$test_1_artifice_no_procyon$Main.java,4
hanoi$test_1_artifice_pg_krakatau$Main.java,4
hanoi$test_1_artifice_pg_procyon$Main.java,4
InfixConverter$0_orig$InfixConverter.java,6
InfixConverter$1_artifice$InfixConverter.java,6
InfixConverter$test_0_orig_no_krakatau$InfixConverter.java,2
InfixConverter$test_0_orig_no_procyon$InfixConverter.java,6
InfixConverter$test_0_orig_pg_krakatau$InfixConverter.java,2
InfixConverter$test_0_orig_pg_procyon$InfixConverter.java,6
InfixConverter$test_1_artifice_no_krakatau$InfixConverter.java,2
InfixConverter$test_1_artifice_no_procyon$InfixConverter.java,6
InfixConverter$test_1_artifice_pg_krakatau$InfixConverter.java,2
InfixConverter$test_1_artifice_pg_procyon$InfixConverter.java,6
intersection$0_orig$Intersection.java,1
intersection$1_artifice$Intersection.java,1
intersection$test_0_orig_no_krakatau$Intersection.java,3
intersection$test_0_orig_no_procyon$Intersection.java,1
intersection$test_0_orig_pg_krakatau$Intersection.java,4
intersection$test_0_orig_pg_procyon$Intersection.java,1
intersection$test_1_artifice_no_krakatau$Intersection.java,4
intersection$test_1_artifice_no_procyon$Intersection.java,1
intersection$test_1_artifice_pg_krakatau$Intersection.java,4
intersection$test_1_artifice_pg_procyon$Intersection.java,1
kaprekar$0_orig$Kaprekar_Transformation.java,4
kaprekar$1_artifice$Kaprekar_Transformation.java,4
kaprekar$test_0_orig_no_krakatau$Kaprekar_Transformation.java,4
kaprekar$test_0_orig_no_procyon$Kaprekar_Transformation.java,4
kaprekar$test_0_orig_pg_krakatau$Kaprekar_Transformation.java,4
kaprekar$test_0_orig_pg_procyon$Kaprekar_Transformation.java,4
kaprekar$test_1_artifice_no_krakatau$Kaprekar_Transformation.java,4
kaprekar$test_1_artifice_no_procyon$Kaprekar_Transformation.java,4
kaprekar$test_1_artifice_pg_krakatau$Kaprekar_Transformation.java,4
kaprekar$test_1_artifice_pg_procyon$Kaprekar_Transformation.java,4
queens$0_orig$EightQueens.java,0
queens$1_artifice$EightQueens.java,0
queens$test_0_orig_no_krakatau$EightQueens.java,0
queens$test_0_orig_no_procyon$EightQueens.java,0
queens$test_0_orig_pg_krakatau$EightQueens.java,0
queens$test_0_orig_pg_procyon$EightQueens.java,0
queens$test_1_artifice_no_krakatau$EightQueens.java,0
queens$test_1_artifice_no_procyon$EightQueens.java,0
queens$test_1_artifice_pg_krakatau$EightQueens.java,0
queens$test_1_artifice_pg_procyon$EightQueens.java,0
SqrtAlgorithm$0_orig$SqrtAlgorithm.java,0
SqrtAlgorithm$1_artifice$SqrtAlgorithm.java,0
SqrtAlgorithm$test_0_orig_no_krakatau$SqrtAlgorithm.java,4
