localhost:9200/cloplag_lo_ngram_ib/src, norm: 2, 4-ngram = true, DFS=true
guessword$0_orig$GuessWord.java,9
guessword$1_artifice$GuessWord.java,10
guessword$test_0_orig_no_krakatau$GuessWord.java,4
guessword$test_0_orig_no_procyon$GuessWord.java,7
guessword$test_0_orig_pg_krakatau$GuessWord.java,4
guessword$test_0_orig_pg_procyon$GuessWord.java,7
guessword$test_1_artifice_no_krakatau$GuessWord.java,4
guessword$test_1_artifice_no_procyon$GuessWord.java,6
guessword$test_1_artifice_pg_krakatau$GuessWord.java,4
guessword$test_1_artifice_pg_procyon$GuessWord.java,7
hanoi$0_orig$Main.java,10
hanoi$1_artifice$Main.java,9
hanoi$test_0_orig_no_krakatau$Main.java,5
hanoi$test_0_orig_no_procyon$Main.java,10
hanoi$test_0_orig_pg_krakatau$Main.java,6
hanoi$test_0_orig_pg_procyon$Main.java,8
hanoi$test_1_artifice_no_krakatau$Main.java,4
hanoi$test_1_artifice_no_procyon$Main.java,10
hanoi$test_1_artifice_pg_krakatau$Main.java,6
hanoi$test_1_artifice_pg_procyon$Main.java,8
InfixConverter$0_orig$InfixConverter.java,5
InfixConverter$1_artifice$InfixConverter.java,5
InfixConverter$test_0_orig_no_krakatau$InfixConverter.java,4
InfixConverter$test_0_orig_no_procyon$InfixConverter.java,6
InfixConverter$test_0_orig_pg_krakatau$InfixConverter.java,4
InfixConverter$test_0_orig_pg_procyon$InfixConverter.java,6
InfixConverter$test_1_artifice_no_krakatau$InfixConverter.java,4
InfixConverter$test_1_artifice_no_procyon$InfixConverter.java,6
InfixConverter$test_1_artifice_pg_krakatau$InfixConverter.java,4
InfixConverter$test_1_artifice_pg_procyon$InfixConverter.java,6
intersection$0_orig$Intersection.java,3
intersection$1_artifice$Intersection.java,5
intersection$test_0_orig_no_krakatau$Intersection.java,4
intersection$test_0_orig_no_procyon$Intersection.java,4
intersection$test_0_orig_pg_krakatau$Intersection.java,4
intersection$test_0_orig_pg_procyon$Intersection.java,4
intersection$test_1_artifice_no_krakatau$Intersection.java,4
intersection$test_1_artifice_no_procyon$Intersection.java,4
intersection$test_1_artifice_pg_krakatau$Intersection.java,4
intersection$test_1_artifice_pg_procyon$Intersection.java,4
kaprekar$0_orig$Kaprekar_Transformation.java,3
kaprekar$1_artifice$Kaprekar_Transformation.java,2
kaprekar$test_0_orig_no_krakatau$Kaprekar_Transformation.java,4
kaprekar$test_0_orig_no_procyon$Kaprekar_Transformation.java,4
kaprekar$test_0_orig_pg_krakatau$Kaprekar_Transformation.java,4
kaprekar$test_0_orig_pg_procyon$Kaprekar_Transformation.java,4
kaprekar$test_1_artifice_no_krakatau$Kaprekar_Transformation.java,4
kaprekar$test_1_artifice_no_procyon$Kaprekar_Transformation.java,4
kaprekar$test_1_artifice_pg_krakatau$Kaprekar_Transformation.java,4
kaprekar$test_1_artifice_pg_procyon$Kaprekar_Transformation.java,4
queens$0_orig$EightQueens.java,3
queens$1_artifice$EightQueens.java,0
queens$test_0_orig_no_krakatau$EightQueens.java,1
queens$test_0_orig_no_procyon$EightQueens.java,2
queens$test_0_orig_pg_krakatau$EightQueens.java,0
queens$test_0_orig_pg_procyon$EightQueens.java,2
queens$test_1_artifice_no_krakatau$EightQueens.java,1
queens$test_1_artifice_no_procyon$EightQueens.java,2
queens$test_1_artifice_pg_krakatau$EightQueens.java,0
